UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4960,2023-03-18,台東縣,鹿野鄉,40-44,136
4961,2023-03-17,台東縣,鹿野鄉,35-39,123
4962,2023-03-17,台東縣,鹿野鄉,25-29,152
4963,2023-03-16,台東縣,鹿野鄉,65-69,120
4964,2023-03-16,台東縣,鹿野鄉,50-54,151
4965,2023-03-16,台東縣,鹿野鄉,30-34,151
4966,2023-03-15,台東縣,鹿野鄉,5-9,101
4967,2023-03-15,台東縣,鹿野鄉,20-24,141
4968,2023-03-14,台東縣,鹿野鄉,45-49,151
4969,2023-03-14,台東縣,鹿野鄉,70+,251
4970,2023-03-14,台東縣,鹿野鄉,15-19,126
4971,2023-03-13,台東縣,鹿野鄉,55-59,148
4972,2023-03-11,台東縣,鹿野鄉,60-64,129
4973,2023-02-25,台東縣,鹿野鄉,3,26
4974,2023-02-22,台東縣,鹿野鄉,10-14,127
4975,2023-02-13,台東縣,鹿野鄉,1,21
4976,2023-02-03,台東縣,鹿野鄉,4,21
4977,2023-02-01,台東縣,鹿野鄉,2,22
4978,2022-10-31,台東縣,鹿野鄉,0,17
