UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3421,2023-06-14,台南市,中西區,30-34,2104
3422,2023-05-08,台南市,中西區,20-24,1933
3423,2023-03-21,台南市,中西區,5-9,1512
3424,2023-03-20,台南市,中西區,40-44,2414
3425,2023-03-20,台南市,中西區,25-29,2287
3426,2023-03-20,台南市,中西區,65-69,1296
3427,2023-03-20,台南市,中西區,70+,2749
3428,2023-03-20,台南市,中西區,10-14,1467
3429,2023-03-20,台南市,中西區,15-19,1320
3430,2023-03-20,台南市,中西區,35-39,2251
3431,2023-03-19,台南市,中西區,55-59,1488
3432,2023-03-19,台南市,中西區,60-64,1332
3433,2023-03-19,台南市,中西區,50-54,1661
3434,2023-03-18,台南市,中西區,2,205
3435,2023-03-17,台南市,中西區,45-49,1973
3436,2023-03-14,台南市,中西區,4,227
3437,2023-03-14,台南市,中西區,3,192
3438,2023-03-10,台南市,中西區,1,192
3439,2023-03-07,台南市,中西區,0,137
