UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4922,2023-03-20,台東縣,大武鄉,25-29,80
4923,2023-03-16,台東縣,大武鄉,20-24,91
4924,2023-03-16,台東縣,大武鄉,15-19,116
4925,2023-02-27,台東縣,大武鄉,55-59,71
4926,2023-02-26,台東縣,大武鄉,65-69,93
4927,2023-02-24,台東縣,大武鄉,30-34,81
4928,2023-02-21,台東縣,大武鄉,50-54,66
4929,2023-02-21,台東縣,大武鄉,40-44,79
4930,2023-02-19,台東縣,大武鄉,1,20
4931,2023-02-16,台東縣,大武鄉,60-64,86
4932,2023-02-14,台東縣,大武鄉,70+,165
4933,2023-02-12,台東縣,大武鄉,45-49,69
4934,2023-02-10,台東縣,大武鄉,4,20
4935,2023-02-09,台東縣,大武鄉,10-14,105
4936,2023-02-08,台東縣,大武鄉,35-39,87
4937,2023-02-02,台東縣,大武鄉,5-9,85
4938,2022-11-23,台東縣,大武鄉,2,21
4939,2022-09-28,台東縣,大武鄉,3,17
4940,2022-09-25,台東縣,大武鄉,0,12
