UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
2241,2023-02-14,苗栗縣,造橋鄉,1,17,0.29
2638,2023-02-08,苗栗縣,造橋鄉,1,16,0.14
3193,2023-01-30,苗栗縣,造橋鄉,1,15,0.14
5039,2022-12-23,苗栗縣,造橋鄉,1,14,0.14
9262,2022-10-05,苗栗縣,造橋鄉,1,13,0.14
10892,2022-09-06,苗栗縣,造橋鄉,1,12,0.14
11502,2022-08-22,苗栗縣,造橋鄉,1,11,0.14
12486,2022-07-29,苗栗縣,造橋鄉,1,10,0.14
13124,2022-07-18,苗栗縣,造橋鄉,1,9,0.14
14824,2022-06-27,苗栗縣,造橋鄉,1,8,0.29
15113,2022-06-24,苗栗縣,造橋鄉,1,7,0.14
16173,2022-06-15,苗栗縣,造橋鄉,1,6,0.29
16912,2022-06-09,苗栗縣,造橋鄉,1,5,0.29
17656,2022-06-03,苗栗縣,造橋鄉,1,4,0.43
18014,2022-05-31,苗栗縣,造橋鄉,2,3,0.43
18561,2022-05-26,苗栗縣,造橋鄉,1,1,0.14
