UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
514,2023-03-18,新北市,烏來區,5-9,99
515,2023-03-18,新北市,烏來區,35-39,99
516,2023-03-17,新北市,烏來區,1,16
517,2023-03-17,新北市,烏來區,25-29,124
518,2023-03-15,新北市,烏來區,10-14,93
519,2023-03-15,新北市,烏來區,40-44,112
520,2023-03-14,新北市,烏來區,15-19,95
521,2023-03-14,新北市,烏來區,60-64,94
522,2023-03-13,新北市,烏來區,65-69,85
523,2023-03-03,新北市,烏來區,70+,114
524,2023-02-25,新北市,烏來區,45-49,106
525,2023-02-18,新北市,烏來區,20-24,131
526,2023-02-14,新北市,烏來區,55-59,105
527,2023-02-12,新北市,烏來區,30-34,119
528,2023-02-06,新北市,烏來區,2,19
529,2023-01-26,新北市,烏來區,0,14
530,2023-01-07,新北市,烏來區,50-54,79
531,2022-12-07,新北市,烏來區,4,21
532,2022-09-13,新北市,烏來區,3,23
