UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
325,2023-03-25,台中市,南區,1,65,0.14
765,2023-03-13,台中市,南區,1,64,0.43
895,2023-03-10,台中市,南區,2,63,0.57
1087,2023-03-06,台中市,南區,1,61,0.29
1200,2023-03-04,台中市,南區,1,60,0.14
2048,2023-02-17,台中市,南區,1,59,0.14
2879,2023-02-04,台中市,南區,1,58,0.14
3304,2023-01-28,台中市,南區,1,57,0.57
3353,2023-01-27,台中市,南區,1,56,0.43
3406,2023-01-26,台中市,南區,1,55,0.29
3520,2023-01-24,台中市,南區,1,54,0.14
4940,2022-12-26,台中市,南區,1,53,0.29
5038,2022-12-23,台中市,南區,1,52,0.14
5565,2022-12-09,台中市,南區,1,51,0.29
5607,2022-12-08,台中市,南區,1,50,0.14
5948,2022-11-29,台中市,南區,1,49,0.14
6287,2022-11-21,台中市,南區,1,48,0.43
6336,2022-11-20,台中市,南區,1,47,0.29
6439,2022-11-18,台中市,南區,1,46,0.14
7282,2022-11-03,台中市,南區,1,45,0.14
7948,2022-10-24,台中市,南區,2,44,0.71
8019,2022-10-23,台中市,南區,1,42,0.57
8094,2022-10-22,台中市,南區,1,41,0.43
8301,2022-10-19,台中市,南區,1,40,0.43
8455,2022-10-17,台中市,南區,1,39,0.29
8658,2022-10-14,台中市,南區,1,38,0.14
9127,2022-10-07,台中市,南區,1,37,0.29
9539,2022-10-01,台中市,南區,1,36,0.29
9717,2022-09-28,台中市,南區,1,35,0.29
10079,2022-09-22,台中市,南區,1,34,0.43
10230,2022-09-19,台中市,南區,1,33,0.29
10330,2022-09-17,台中市,南區,1,32,0.14
10711,2022-09-10,台中市,南區,1,31,0.14
11024,2022-09-03,台中市,南區,1,30,0.29
11133,2022-08-31,台中市,南區,1,29,0.14
13814,2022-07-08,台中市,南區,1,28,0.43
14057,2022-07-05,台中市,南區,1,27,0.29
14155,2022-07-04,台中市,南區,1,26,0.14
14813,2022-06-27,台中市,南區,2,25,0.57
15210,2022-06-23,台中市,南區,1,23,0.71
15437,2022-06-21,台中市,南區,1,22,0.86
15659,2022-06-19,台中市,南區,1,21,0.86
15912,2022-06-17,台中市,南區,2,20,0.86
16035,2022-06-16,台中市,南區,1,18,0.57
16162,2022-06-15,台中市,南區,1,17,0.57
16421,2022-06-13,台中市,南區,1,16,0.43
16538,2022-06-12,台中市,南區,1,15,0.29
16900,2022-06-09,台中市,南區,1,14,0.43
17394,2022-06-05,台中市,南區,1,13,1.00
17649,2022-06-03,台中市,南區,1,12,1.14
17755,2022-06-02,台中市,南區,2,11,1.14
17876,2022-06-01,台中市,南區,1,9,1.00
18006,2022-05-31,台中市,南區,1,8,0.86
18132,2022-05-30,台中市,南區,1,7,0.86
18348,2022-05-28,台中市,南區,2,6,0.86
18453,2022-05-27,台中市,南區,1,4,0.57
18550,2022-05-26,台中市,南區,1,3,0.43
18735,2022-05-24,台中市,南區,1,2,0.29
18930,2022-05-22,台中市,南區,1,1,0.14
