UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
32,2023-05-13,台中市,大安區,1,23,0.14
2491,2023-02-10,台中市,大安區,1,22,0.14
2941,2023-02-03,台中市,大安區,1,21,0.14
6236,2022-11-22,台中市,大安區,1,20,0.14
7736,2022-10-27,台中市,大安區,1,19,0.14
8800,2022-10-12,台中市,大安區,1,18,0.29
8935,2022-10-10,台中市,大安區,1,17,0.29
9254,2022-10-05,台中市,大安區,1,16,0.14
10392,2022-09-16,台中市,大安區,1,15,0.14
11131,2022-08-31,台中市,大安區,1,14,0.14
11641,2022-08-18,台中市,大安區,1,13,0.14
12139,2022-08-05,台中市,大安區,1,12,0.43
12178,2022-08-04,台中市,大安區,1,11,0.29
12383,2022-07-31,台中市,大安區,1,10,0.29
12653,2022-07-26,台中市,大安區,1,9,0.14
13532,2022-07-12,台中市,大安區,1,8,0.29
13973,2022-07-06,台中市,大安區,1,7,0.14
15434,2022-06-21,台中市,大安區,1,6,0.43
15656,2022-06-19,台中市,大安區,1,5,0.43
16157,2022-06-15,台中市,大安區,1,4,0.29
16292,2022-06-14,台中市,大安區,1,3,0.14
18645,2022-05-25,台中市,大安區,1,2,0.29
19014,2022-05-21,台中市,大安區,1,1,0.14
