UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1102,2023-06-14,高雄市,前金區,5-9,616
1103,2023-03-20,高雄市,前金區,25-29,1318
1104,2023-03-20,高雄市,前金區,55-59,801
1105,2023-03-20,高雄市,前金區,20-24,922
1106,2023-03-20,高雄市,前金區,65-69,723
1107,2023-03-20,高雄市,前金區,60-64,814
1108,2023-03-20,高雄市,前金區,40-44,1185
1109,2023-03-19,高雄市,前金區,35-39,1266
1110,2023-03-19,高雄市,前金區,45-49,989
1111,2023-03-18,高雄市,前金區,30-34,1267
1112,2023-03-18,高雄市,前金區,50-54,826
1113,2023-03-18,高雄市,前金區,70+,1553
1114,2023-03-18,高雄市,前金區,2,101
1115,2023-03-17,高雄市,前金區,10-14,428
1116,2023-03-16,高雄市,前金區,15-19,539
1117,2023-03-12,高雄市,前金區,1,90
1118,2023-03-07,高雄市,前金區,0,72
1119,2023-02-27,高雄市,前金區,3,92
1120,2023-02-21,高雄市,前金區,4,105
