UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2642,2023-03-20,雲林縣,土庫鎮,25-29,619
2643,2023-03-20,雲林縣,土庫鎮,45-49,596
2644,2023-03-19,雲林縣,土庫鎮,0,78
2645,2023-03-19,雲林縣,土庫鎮,20-24,520
2646,2023-03-19,雲林縣,土庫鎮,10-14,620
2647,2023-03-19,雲林縣,土庫鎮,70+,910
2648,2023-03-19,雲林縣,土庫鎮,40-44,765
2649,2023-03-19,雲林縣,土庫鎮,35-39,688
2650,2023-03-19,雲林縣,土庫鎮,30-34,562
2651,2023-03-18,雲林縣,土庫鎮,50-54,447
2652,2023-03-18,雲林縣,土庫鎮,5-9,541
2653,2023-03-18,雲林縣,土庫鎮,65-69,362
2654,2023-03-18,雲林縣,土庫鎮,55-59,400
2655,2023-03-18,雲林縣,土庫鎮,1,99
2656,2023-03-17,雲林縣,土庫鎮,4,97
2657,2023-03-17,雲林縣,土庫鎮,15-19,587
2658,2023-03-15,雲林縣,土庫鎮,60-64,373
2659,2023-03-08,雲林縣,土庫鎮,3,98
2660,2023-02-27,雲林縣,土庫鎮,2,92
