UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
495,2023-03-18,新北市,石碇區,50-54,116
496,2023-03-16,新北市,石碇區,60-64,119
497,2023-03-16,新北市,石碇區,40-44,137
498,2023-03-16,新北市,石碇區,15-19,135
499,2023-03-15,新北市,石碇區,45-49,129
500,2023-03-15,新北市,石碇區,55-59,97
501,2023-03-13,新北市,石碇區,25-29,128
502,2023-03-11,新北市,石碇區,70+,188
503,2023-03-09,新北市,石碇區,20-24,129
504,2023-03-06,新北市,石碇區,10-14,81
505,2023-03-06,新北市,石碇區,30-34,122
506,2023-03-02,新北市,石碇區,35-39,106
507,2023-03-02,新北市,石碇區,3,14
508,2023-02-26,新北市,石碇區,0,8
509,2023-02-20,新北市,石碇區,65-69,114
510,2023-02-16,新北市,石碇區,4,13
511,2023-01-25,新北市,石碇區,5-9,88
512,2022-12-21,新北市,石碇區,2,12
513,2022-09-29,新北市,石碇區,1,8
