UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
4602,2023-01-02,嘉義縣,梅山鄉,1,15,0.14
7037,2022-11-07,嘉義縣,梅山鄉,1,14,0.14
8712,2022-10-13,嘉義縣,梅山鄉,1,13,0.29
9108,2022-10-07,嘉義縣,梅山鄉,1,12,0.14
9642,2022-09-29,嘉義縣,梅山鄉,1,11,0.14
11777,2022-08-14,嘉義縣,梅山鄉,1,10,0.14
12861,2022-07-22,嘉義縣,梅山鄉,1,9,0.43
13037,2022-07-19,嘉義縣,梅山鄉,1,8,0.29
13103,2022-07-18,嘉義縣,梅山鄉,1,7,0.14
13587,2022-07-11,嘉義縣,梅山鄉,1,6,0.29
13655,2022-07-10,嘉義縣,梅山鄉,1,5,0.14
16990,2022-06-08,嘉義縣,梅山鄉,1,4,0.29
17249,2022-06-06,嘉義縣,梅山鄉,1,3,0.29
17970,2022-05-31,嘉義縣,梅山鄉,1,2,0.14
19747,2022-05-05,嘉義縣,梅山鄉,1,1,0.14
