UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4447,2023-06-14,台中市,大肚區,40-44,2217
4448,2023-03-21,台中市,大肚區,5-9,1573
4449,2023-03-20,台中市,大肚區,20-24,1720
4450,2023-03-20,台中市,大肚區,25-29,1955
4451,2023-03-20,台中市,大肚區,30-34,2037
4452,2023-03-20,台中市,大肚區,35-39,2197
4453,2023-03-20,台中市,大肚區,4,256
4454,2023-03-20,台中市,大肚區,45-49,1590
4455,2023-03-19,台中市,大肚區,50-54,1356
4456,2023-03-19,台中市,大肚區,15-19,1459
4457,2023-03-19,台中市,大肚區,65-69,959
4458,2023-03-18,台中市,大肚區,70+,1608
4459,2023-03-18,台中市,大肚區,55-59,1311
4460,2023-03-17,台中市,大肚區,60-64,1254
4461,2023-03-17,台中市,大肚區,10-14,1418
4462,2023-03-16,台中市,大肚區,3,226
4463,2023-03-13,台中市,大肚區,0,146
4464,2023-03-11,台中市,大肚區,1,227
4465,2023-03-10,台中市,大肚區,2,260
